Canonical_Isomeric_SMILES(sources: PubChem_ChEMBL_and_EMBL-EBI),CHEMBL_synonyms_PubChem_SID,Label: 0-Inactive  1-Active 
CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)C3=CC(=CC=C3)C(F)(F)F)C(F)(F)F.C(CC(=O)O)C(=O)O,CHEMBL1649704,1
C[C@@H]1CCC2C(=C)[C@H](O[C@H]3[C@@]24C1CC[C@](O3)(OO4)C)OO,CHEMBL314692,1
CC(C)CN(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CN=C(C=C2)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1215499,1
CCN(CC)CCNC1=NC2=C(S1)C=CC(=C2)NC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL2058034,1
COC1=CC=CC(=C1)C(=O)NCCCNC2=NC3=CC=CC=C3N2,CHEMBL3581821,1
CNC(=O)CNC1=C2C(=CSC2=NC(=N1)C3=CC=CC=N3)C4=CC=CC=C4,CHEMBL3637887,1
CC1=CC=CC=C1C(=O)/C=C/C2=C(C(=CC=C2)OC)OC,CHEMBL371486,1
CCC1=CC=C(C=C1)C(C(C)C)NCC2=NC(=NC(=N2)N(C)C)N,CHEMBL3637882,1
CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC(=NN2)C3=C(C=CC(=C3)Cl)O,CHEMBL587161,1
CC1(CC2=C(CN1)C(=CC=C2)OC)C,CHEMBL486429,1
CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@]4(C5=CC(=C(C=C5CCN4)O)OC)O)OC)O,CHEMBL486004,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC(=CC=C3)OC(F)(F)F,CHEMBL2041984,1
CC(C)(C)N1C(=NN=N1)C(C2=C3C=C(C=CC3=NC=C2)OC)N4CCCCC4,CHEMBL2088681,1
C1C(=O)N(C(S1)C2=C(C=CC=C2Cl)Cl)CCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL219967,1
CC1C(CCO1)CN(C2=NC(=NC=C2Br)C#N)NC(=O)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1214985,1
CC1=CC=C(C=C1)NN2C3=C(C(C(=C2N)C#N)C4=C(N=C5C=CC(=CC5=C4)C)Cl)C(=O)CC(C3)(C)C,CHEMBL2040932,1
C1CCN(CC1)C23CC(C(C(C2)C4=CC=CC=C4)C(C3)OC(=O)C5=CC=CC=C5)C6=CC=CC=C6,CHEMBL516462,1
COC1=CC=CC(=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NC4=CC(=CC=C4)F,CHEMBL585381,1
CCCC(=O)O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1OC(=O)CCC)C4=CC5=C(C=C4C3)OCO5,CHEMBL479819,1
CC1=CC=C(C=C1)S(=O)(=O)O.C1CC2(CCC1N)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL1162003,1
CS(=O)(=O)O.C1CC2(CCC1CNCCC(=O)N)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL3392296,1
C[C@H]1CCC[C@]2(C1=C[C@H](CC2)C(C)(C)N=C=S)C,CHEMBL509424,1
C[N+]1=C2C3=CC=CC=C3SC2=CC4=CC=CC=C41.C(F)(F)(F)S(=O)(=O)[O-],CHEMBL223115,1
CC1=NN(C(=C1C2C(=C(N(C3=C2C(=O)CC(C3)(C)C)C4=CC=CC=C4)N)C#N)N5C=CN=C5)C6=CC=CC=C6,CHEMBL3237837,1
CC(=C)[C@H]1CC[C@]2(CCC[C@@]([C@@H]2C1)(C)N=C=S)C,CHEMBL510245,1
CC(C)(C)C1=CC(=CC(=C1)C(=O)NC2=CN=CC=C2)C(=O)NC3=CN=CC=C3,CHEMBL529986,1
CC(C)(C)C(=O)CN(CCNC1=C2C=CC(=CC2=NC=C1)Cl)C(=O)C3=NC=CN=C3,CHEMBL550533,1
CC(C)NCC(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F,CHEMBL535002,1
C/C(=N\OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F,CHEMBL3637899,1
CC(C)(CCCN)NC1=CC(=NC2=C1N=C(C=C2)OC)OC,CHEMBL397552,1
CN(CCCNC1=NC2=C(C=CC(=C2)OC)N3C1=CC=C3)CCCNC4=NC5=C(C=CC(=C5)OC)N6C4=CC=C6,CHEMBL59873,1
CCO[C@@H]1[C@@H]([C@@]23C=C[C@@]([C@H]4C[C@@H]([C@@H]([C@H]4[C@H]2O1)C)OCC5=CC=C(C=C5)OC)(OO3)C)C,CHEMBL1276956,1
C[C@H]1[C@@H]2[C@H](C[C@@]3(COC(=O)C(=C)[C@@H]3[C@H]2OC1=O)C=C)OC(=O)C(=C)CO,CHEMBL1172948,1
CCN1C=C(C(=NC2=CC=CC(=C2)CCC3=CC=C(C=C3)OC(F)(F)F)C(=C1)Cl)Cl.C(F)(F)(F)S(=O)(=O)O,CHEMBL557075,1
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)OCCC(CN=[N+]=[N-])CN4C=CC(=O)NC4=O,CHEMBL209757,1
C1=CC=C2C(=C1)NC(=N2)NCCCNC(=O)CC3=CC(=CC=C3)Cl,CHEMBL3581814,1
C1=CC=C2C(=C1)C(=C3C=CC(=CC3=N2)N)NC4=CC=C(C=C4)N,CHEMBL35422,1
COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC(=CC3=NC4=C2C=CC(=C4)N)N,CHEMBL290443,1
C1=CC(=CC=C1F)S(=O)(=O)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3601598,1
COC1=C(C=C2C[C@H]3C4=C(C2=C1)C(=C(C=C4CCN3)O)OC)O,CHEMBL487388,1
CC1=NN(C(=C1C2CC(=NN2C3=CC=C(C=C3)OC)C4=CC=C(C=C4)F)OC5=CC=CC=C5F)C6=CC=CC=C6,CHEMBL3317547,1
CCCCCCCCCCCCNCCO,CHEMBL119327,1
COC1=CC=C(C=C1)C2=CC(=O)OC3=C2C(=CC(=C3OC)OC)OC,CHEMBL1173075,1
C[C@@H]1CCC2[C@H]([C@@H](O[C@H]3C24[C@H]1CCC(O3)(OO4)C)OC(CCC(=O)OC)C5=CC=C(C=C5)OC)C,CHEMBL283821,1
C1=CC2=C3C=CNC4=C3N(C2=CC1=O)C(=O)C=C4,CHEMBL444160,1
C1=COC(=C1)CCCCCCCCCCCC#CC#CCCCC(=O)O,CHEMBL495481,1
C1=CC=C(C=C1)C2=NC(=CC(=N2)NCCCN3C=CN=C3)C4=CC(=CN=C4)Br,CHEMBL204432,1
CCCCCCCCCCCCCC(=O)OC1C[C@]2(CCC3(O2)C=CC(=O)C=C3)O[C@@]4(C1)CCC5(O4)C=CC(=O)C=C5,CHEMBL504996,1
C1CCN(C1)CCNC(=O)C2=CC(=NC3=C2C=C(C=C3)Cl)NCCN4CCOCC4,CHEMBL3637889,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC4=NON=C4C=C3,CHEMBL2041996,1
C[C@H]1CC[C@H]2[C@H](C1)C3=C(C=C(C=C3OC2(C)C)C4=CC5=CC=CC=C5O4)O,CHEMBL494038,1
C1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2,CHEMBL524973,1
C1CC2(CCC1CNC(=O)N)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL590832,1
C1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL462188,1
CCO[C@@]12CC[C@@H]3[C@]4(CCCC([C@@H]4CC(=O)[C@]3(C1)OC(=O)C2)(C)C)C,CHEMBL398685,1
CC1=NC2=C(C(=NN2C(=C1)NC3=CC=NC=C3)C)C4=CC=CC=C4Cl,CHEMBL534395,1
CC(C)CN(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CN=CC(=C2)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1215500,1
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4(CCN3CC4)C=C)O.Cl,CHEMBL580353,1
COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OCCN4CCCCC4)OC)/CC2)OCCN5CCCCC5,CHEMBL2315386,1
CC(=O)CCC(=O)OC1=C(C=CC(=C1)Cl)OC2=C(C=C(C=C2)Cl)Cl,CHEMBL497964,1
COC1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NCCN42)O,CHEMBL63840,1
C1=CC=C(C=C1)CNCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O.Cl,CHEMBL600374,1
CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NN(CC3CCCCC3)C4=NC(=NC=C4Br)C#N,CHEMBL1214695,1
C1=CC(=CC(=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)NC4=CC(=C(C=C4)Cl)Cl)C(F)(F)F,CHEMBL462472,1
C1COCCN1C2=CC=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)Cl,CHEMBL523230,1
CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,CHEMBL269538,1
CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)OC3=CC(=C(C=C3C2=O)OC)O)O)/C)C,CHEMBL517161,1
CC(C(=O)N1CCCC1)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,CHEMBL579902,1
C1=CC=C(C=C1)SC2=C(C=C(C=C2)Cl)N,CHEMBL197537,1
C1=CC(=CC=C1C(=N)N)NC(=O)CCCCC(=O)NC2=CC=C(C=C2)C(=N)N,CHEMBL185175,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CN=C(C=C3)N4CCCC4,CHEMBL2041982,1
COC1=CC2=C(C=C1)C=C(C=C2)C3=CN(N=N3)CCCCCCCC(=O)NO,CHEMBL590872,1
C1CC2(CCC1CNC(=O)C3=CC=CC=N3)OC4(C5CC6CC(C5)CC4C6)OO2,CHEMBL593425,1
COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC=NC3=CC=CC=C23)F,CHEMBL220877,1
CC1=C(C(=O)C=CN1CCCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)OC,CHEMBL2407834,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCCCCN,CHEMBL2071266,1
COC1=CC2=C(C=CN=C2C=C1)[C@@H](C3CC4CCN3CC4C=C)O,CHEMBL170,1
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,CHEMBL170,1
C1CCN(CC1)C23CC(C(C(C2)C4=CC=CC=C4)C(C3)OC(=O)C5=CC6=C(C=C5)OCO6)C7=CC=CC=C7,CHEMBL235112,1
CCC(/C=C/C1=C(C=C(C=C1)F)F)C2=C(C=C(C=C2)OC)OC,CHEMBL379451,1
CCOC(=O)C1=CNC2=CC(=C(C=C2C1=O)F)Cl,CHEMBL1958275,1
C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,CHEMBL99,1
CCN(CC)CCCCCNC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL146333,1
C[N+]1=C2C=CC(=CC2=CC3=C1C4=CC=CC=C4S3)Cl.[I-],CHEMBL223872,1
CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O,CHEMBL1326,1
CC(C)N1CCN=C1/N=C(\N)/NC2=CC(=C(C=C2)Cl)Cl,CHEMBL1828775,1
CC(C)(C)N1C(=NN=N1)C(C2=CC(=C(C=C2)Cl)Cl)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3099820,1
CC1=CC=C(C=C1)S(=O)(=O)O.C1CC1CNCC(=O)NCC2CCC3(CC2)OC4(C5CC6CC(C5)CC4C6)OO3,CHEMBL606977,1
CC(=O)N1CCC(CC1)N(C2=NC(=NC=C2Br)C#N)NC(=O)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1215062,1
CCCCC[C@@]1(CC[C@@H](OO1)CC(=O)OC)OC,CHEMBL349836,1
C1=CC=C(C=C1)CCCC2=C(C(=NC(=N2)N)N)C3=CC=C(C=C3)Cl,CHEMBL21691,1
CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(CNC(=O)OCC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2)N,CHEMBL571554,1
CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@@H](CC5)CO)C)C)C)C)O,CHEMBL480292,1
CC1=C2C(=NN=C(C2=NN1C3=CC=C(C=C3)Cl)Cl)C,CHEMBL2089259,1
CC1=CC(=NC2=C1C(=C(C=C2N[C@H](C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC,CHEMBL3392933,1
CC(C)(C)C1=NC2=C(C=C(C=C2C=C1)OC)N(C)CCCNC(=O)N[C@@H](CCSC)C(=O)O,CHEMBL375065,1
CC(C)OC1=NC2=C(C(=C1)NC(C)(C)CCCN)N=CC=C2,CHEMBL237690,1
CC(C)(C)CN(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,CHEMBL1215629,1
CC1(CCCC1N(C2=NC(=NC=C2Br)C#N)NC(=O)C3=CC=C(C=C3)CN4CCN(CC4)C)C,CHEMBL1214848,1
CN(C(=O)CCC(F)P(=O)(O)O)O.N.N,CHEMBL1085096,1
COC1=CC=C(C=C1)CCCC2=C(C(=NC(=N2)N)N)C3=CC(=CC=C3)Cl,CHEMBL278813,1
CC(C)CN(C1=NC(=NC=C1Br)C#N)N(CCCN2CCN(CC2)C)C(=O)C3=CC=C(C=C3)F,CHEMBL1215775,1
CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NC4=CN=CC=C4,CHEMBL3637888,1
CC(C)(C)N1C(=NN=N1)C(C2=C3C=C(C=CC3=NC=C2)OC)N4CCOCC4,CHEMBL2088683,1
C1CN(CCN1CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CCCNC(=O)C4=CC(=C(C=C4)Cl)[N+](=O)[O-],CHEMBL242518,1
CN(C)C1=CC=C(C=C1)C2=CN(N=N2)CCCCCCCCC(=O)NO,CHEMBL590566,1
CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NN(C3CCOCC3)C4=NC(=NC=C4Br)C#N,CHEMBL1215061,1
C1N(CCOC1)CCOC2=CC=C(C=C2)C(=O)N3C/C(=C\C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)/C(=C/C5=CC=C(C=C5)[N+](=O)[O-])/C3.Cl,CHEMBL464499,1
C1CN(CC1NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CC=NC4=CC=CC=C43,CHEMBL531095,1
C[C@@]12CCO[C@@H]1OOC(C2)(C)CC3C4CC5CC(C4)CC3C5,CHEMBL1818629,1
CO/C=C(\C1=CC=CC=C1/C=C/C=C/C2=CC=CC=C2)/C(=O)OC,CHEMBL150988,1
CC(CCC[NH3+])NC1=C2C(=CC(=C1)OC)C=CC=N2,CHEMBL506,1
CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,CHEMBL506,1
C1C(C1C(=O)C2=CC=C(C=C2)NCCO)C3=CC=C(C=C3)Cl,CHEMBL1289212,1
CC(C)[C@@H]1CC[C@]([C@@H]2[C@H]1C3[C@@]4(CCC[C@@](O4)(CC2O3)C)C)(C)OC(=O)C,CHEMBL516130,1
C\1NC/C(=C\C2=CC=CC=C2)/C(=O)/C1=C/C3=CC=CC=C3,CHEMBL154716,1
CC1=C(C(=O)C(=C(N1)C)Cl)C2=CC=C(C=C2)C3=CC=C(C=C3)Cl,CHEMBL513328,1
COC1=CC=C(C=C1)C2=CC(=NC(=N2)N)C3=C(C=C(C=C3)OCC4=CC=CC=C4)O,CHEMBL2299107,1
CC(C)(C)C1=NN(C(=C1)C(=O)N2CCN(CC2)C3=NC=CN=C3C#N)CC4=CC=CC=C4,CHEMBL529716,1
C1=CC(=CC(=C1)Cl)NC2=CN=CC(=C2)C3=CC=C(C=C3)CO,CHEMBL587610,1
COC1=CC=CC=C1CNC(=O)CCN2C(=O)C3=C(C=CS3)NC2=O,CHEMBL587288,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC(=C(C=C3)C(F)(F)F)F,CHEMBL2041988,1
C[C@@]12C=C3C(=O)CC(C[C@]3(OC1C4=CC=C(C=C4)[N+](=O)[O-])OO2)C5=CC=CC=C5,CHEMBL2435047,1
C[C@H]1C/C=C/[C@H]([C@H]([C@H](C[C@@H]2[C@@H](O2)C3=C(C(=CC(=C3)OC)O)C(=O)O1)O)O)O,CHEMBL1094363,1
CCCCOC1=C(C=C(C2=NC=CC(=C12)CC)NC(C)CCCNC(C)CCCN)OC.Cl,CHEMBL3218196,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCCNC3=NC(=NC=C3)NCCCO,CHEMBL3818306,1
C1/C(=C\C2=CC=C(C=C2)OCCN3C=NC=C3)/C(=O)/C(=C/C4=CC=C(C=C4)OCCN5C=NC=C5)/C1,CHEMBL2315374,1
CC(C)N\1C(=O)C(=O)N/C1=N\C(=NCCCCN2CCCC2)NC3=CC(=C(C=C3)Cl)Cl,CHEMBL1673025,1
CCCCC1(OOC(OO1)(CCCC)CCCC)CCCC,CHEMBL480519,1
C[C@@]12CCO[C@@H]1OOC(C2)(C)CC3CCCCC3,CHEMBL1818628,1
C1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC(=C(C=C3)O)O)/SC2=S,CHEMBL228097,1
CS(=O)(=O)N1CCN(CC1)C(=O)CC2CCC3(CC2)OC4(C5CC6CC(C5)CC4C6)OO3,CHEMBL571134,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC(=NC=C3)C(F)(F)F,CHEMBL2041983,1
COC1=C(C=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NC4=CC=CC=C4)OC,CHEMBL576880,1
CN(C)C12CCNC([C@@H](C1)C3=CC=C(C=C3)Cl)[C@@H](C2)C4=CC=C(C=C4)Cl,CHEMBL487122,1
COC(=O)C1=C(NC(=O)NC1C2=CC3=CC=CC=C3C=C2)CC4=CC=CC=C4,CHEMBL470994,1
C1=CC=C(C(=C1)CCNCC2=C3C(=C(C=C2O)O)C(=O)C(=C(O3)C4=CC(=C(C=C4)O)O)O)F,CHEMBL3354448,1
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,CHEMBL104,1
C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@@](O3)(OO4)C)OCCCC(=O)[O-])C.[K+],CHEMBL3037946,1
CN(C)C(=N)C1=CC2=C(C=C1)OC(=C2)CCCCC3=CC4=C(O3)C=CC(=C4)C(=N)N(C)C,CHEMBL239759,1
C1=CC(=CC=C1C2=NN(C(=C2)C(F)(F)F)C3=C4C=CC(=CC4=NC=C3)Cl)F,CHEMBL201106,1
C[C@@]12CC[C@@H]3[C@@]4([C@H]5[C@H]([C@H]([C@]3(C1=CC[C@H]2C6=CCOC6=O)C)O)OC[C@@]5(C=CC4=O)C)C,CHEMBL515521,1
CC(C)N\1C(=O)C(=O)N/C1=N\C(=NC(C)(C)C)NC2=CC(=C(C=C2)Cl)Cl,CHEMBL1673015,1
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL3819482,1
CC1=CC=C(C=C1)NC2=NC=CC(=N2)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL3819255,1
CCN(CC)CCNC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL317364,1
CC(CCCN)NCCCC(C)NC1=C2C(=CC(=C1)OC)C=CC(=N2)C(C)(C)C.Cl,CHEMBL3218195,1
CC(=O)CCC(=O)NCCCN1CCN(CC1)CCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL244873,1
C[C@@H]1C[C@H]2CCC[C@H]([C@@]23[C@H](O[C@@]1(OO3)C)OC)CCO,CHEMBL282000,1
CN(C)CCNC(=O)C(=O)N1CCN(CC1)CCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL594326,1
C1CCC2(CC1)CC3(CCC(CC3)C4=CC=CC=C4)OO2,CHEMBL239712,1
CC[C@H]1CN2CCC3C([C@@H]2C[C@@H]1C[C@H]4C5=C(CCN4C)C6=CC=CC=C6N5)NC7=C3C=CC(=C7[C@@H]8CCCN8C)O,CHEMBL496076,1
CN1CCC2=CC3=C(C4=C2C1=CC5=CC=CC=C54)OCO3,CHEMBL1171263,1
C1=CC(=CC=C1NC2=NC(=NC=C2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)Br,CHEMBL3353675,1
CC1=CC(=O)C2=C(O1)C=C(C=C2)NC3=CC(=NC4=NC=NN34)C,CHEMBL484305,1
CCN1CCN(CC1)C2=NC(=NC(=C2)C)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3818842,1
CC(C)N1CCN=C1/N=C(/NC2=CC(=C(C=C2)Cl)Cl)\N3CCCCC3,CHEMBL1828779,1
CC1=C(C(=O)C(=C(N1O)C)Br)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,CHEMBL468024,1
CC(=O)O[C@@H]1[C@H](C=C2CCN3[C@H]2[C@@H]1C4=CC5=C(C=C4C3)OCO5)O,CHEMBL251077,1
C1CN(CCN1CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CCCNC(=O)CC4=CC=CC5=CC=CC=C54,CHEMBL395494,1
CCCCOC(=O)OCOP(=O)(C(C1=CC(=C(C=C1)F)F)OCC(=O)N(C)O)OCOC(=O)OCCCC,CHEMBL3410328,1
CC1=CC=C(C=C1)CCCC2=CC(=C(C=C2)CN3CCCCC3)O,CHEMBL3601842,1
C1CCN(C1)C23CC(C(C(C2)C4=CC=C(C=C4)Cl)C(C3)O)C5=CC=C(C=C5)Cl,CHEMBL218857,1
COC1=C(C=C2C(=C1)CC[N+]3=CC4=CC(=C(C=C4C=C23)OC)OC)OC.[Cl-],CHEMBL47043,1
C[C@H]1C/C=C/[C@@H]([C@H]([C@H](C[C@@H]2[C@@H](O2)C3=C(C(=CC(=C3)OC)O)C(=O)O1)O)O)O,CHEMBL1097787,1
C1C(=CC2=CC=CC=C2O1)C(=O)C3=CC=CC=C3,CHEMBL196891,1
C1=CC=C(C(=C1)N=C2N(C(=O)C(=O)S2)CCNC3=C4C=CC(=CC4=NC=C3)Cl)Cl,CHEMBL511402,1
CC(C)OC1=NC2=C(C(=C1)NC3(CC3)CCCN)N=C(C=C2)C(F)(F)F,CHEMBL236430,1
CC(C)(C)C1=CC2=C(C=C1)OCN(C2)CC3=CC=C(C=C3)Cl,CHEMBL592550,1
CO/C=C(\C1=CC=CC=C1/C=C/C=C/C2=C(C=C(C=C2)C(F)(F)F)C(F)(F)F)/C(=O)OC,CHEMBL449956,1
C[C@H]1C[C@H]([C@H]2[C@@H]3[C@@H]1CC[C@]([C@H]3CCC2=C)(C)C#N)CC(=C)C,CHEMBL467611,1
CN1CCN(CC1)C2=NC=CC(=N2)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3819394,1
C1=CC=C(C=C1)[C@@H]([C@H](C(=O)OCCCNC2=C3C=CC(=CC3=NC=C2)Cl)O)NC(=O)C4=CC=CC=C4,CHEMBL2408433,1
CC1(CC2=C(C(C(=C(N2NC3=CC=C(C=C3)Cl)N)C#N)C4=C(N=C5C=CC(=CC5=C4)OC)Cl)C(=O)C1)C,CHEMBL2040929,1
CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)C3=CC(=C(C=C3)Cl)Cl)OC.C(CC(=O)O)C(=O)O,CHEMBL1649702,1
C[C@@H]1CC2[C@H](CO[C@]3(CC[C@H](/C(=C\C4[C@H]([C@@H]1OC(=O)C)[C@H]2C3O4)/C)O)C)C,CHEMBL517959,1
CN(C)C12CCNC(C(C1)C3=CC=C(C=C3)Br)C(C2)C4=CC=C(C=C4)Br,CHEMBL483087,1
CCCCN1C(=C(C(NC1=O)C2=CC=C(C=C2)OC)C(=O)OCC3=CC=CC=C3)C,CHEMBL458741,1
CN(C)C12CCNC(C(C1)C3=CC=C(C=C3)Cl)C(C2)C4=CC=C(C=C4)Cl,CHEMBL387011,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCN3C4=C(C=C(C=C4)Cl)C(=C3O)N=NC(=S)N,CHEMBL565037,1
CC1=CC(=O)C(=C(N1)C)C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F,CHEMBL468199,1
CC1=CC(=CC(=C1O)C=NCCNC2=C3C=CC(=CC3=NC=C2)Cl)/C=C/C(=O)C4=CC=C(C=C4)Br,CHEMBL2022644,1
CC(C)(C)OC(=O)N1CCC(CC1)C(=O)NCCCNC2=NC3=CC=CC=C3N2,CHEMBL3581790,1
CCC(C)(C)N[C@@H](C)[C@H](C1=CC(=C(C=C1)Cl)Cl)O,CHEMBL3298962,1
CC(C)(C)N1C=CN=C1/N=C(\N)/NC2=CC(=C(C=C2)Cl)Cl,CHEMBL1828770,1
CC(=CCC1=C(C=C(C=C1O)O)C2=CC(=O)C3=C(C=C(C(=C3O2)CC=C(C)C)O)O)C,CHEMBL402391,1
CC1=C2C(=CC=C1)C(=C(N2)C3CCCN(C3)C(=O)C4=C(ON=C4C)C)C5=CC=NC=C5,CHEMBL587139,1
CCN(CC)CCCC(C)NC1=CC2=C(C=C1)N(C3=NC4=CC=CC=C4C3=C2)C,CHEMBL449051,1
C1CC2C(CC1CN2C3=C4C=CC(=CC4=NC=C3)Cl)CN,CHEMBL241566,1
CC1=CC=CC=C1C(=O)NCCCN2CCN(CC2)CCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL242085,1
CC(C)(C)N1C(=NN=N1)C(C2=CC(=CC=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)N5CCOCC5,CHEMBL2413884,1
CC(C)(C)C1=CC(=CC(=C1O)C=NCCNC2=C3C=CC(=CC3=NC=C2)Cl)/C=C/C(=O)C4=CC=C(C=C4)F,CHEMBL2022025,1
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC=C(C=C3)N4C=CC=N4,CHEMBL2041998,1
COC1=NC=C(C=N1)C2=C(N=CC(=C2)C3=CC=C(C=C3)S(=O)(=O)C)N,CHEMBL2041976,1
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C(C)C,CHEMBL455259,1
CCN1CCN(CC1)C2=NC(=CC(=N2)Cl)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3819340,1
CC(CNC1=NC2=CC=CC=C2N1)CNC(=O)C3=CC(=CC(=C3)Cl)Cl,CHEMBL3581801,1
CC1=C(C(=C(C(=C1OC)CC2=C(C(=C(C(=C2O)C(=O)C)O)CC=C(C)C)OC)O)C(=O)C)O,CHEMBL2337124,1
C1CCN(CC1)CC2=C(C=C(C=C2)CCCC3=CC=CC=C3)O.Cl,CHEMBL3601856,1
C1CCN[C@@H]2[C@@]3(CC/C=C\C1)CN4CCCC/C=C\CC[C@@]2(C=C([C@@H]3CC4)C5=NC=CC6=C5NC7=CC=CC=C67)O,CHEMBL448704,1
